E,N,Q,b,c,failures,independent_board,inst_reputations,num_trials,output,permitted_strategies,q,rep,reputation_norm,reputations,run_type,runs_per_trial,seed1,seed2,seed3,seed4,successes,u_a,u_p,u_s,w
0.9,50,1,5.0,1.0,82,false,0.5954,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.588684,AllC,100,3501276496,1916308487,2884299057,212405882,18,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,false,0.7410000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.51158,AllD,100,770372699,2091145227,3971252322,580848821,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.588472,AllC,100,3838909624,564176415,3404334542,3104513964,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,false,0.5092,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.5120640000000001,AllD,100,399641176,557968366,3773737824,3917458191,2,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,false,0.7536,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.5113920000000001,AllD,100,3687805086,2491352305,2508920711,1587003306,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.5902000000000001,AllC,100,2965422559,837590782,1359513328,3067387169,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.5877519999999999,AllC,100,2394741560,155481102,1675257903,1125662500,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,72,false,0.5882000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.5884960000000001,AllC,100,3130660469,323596522,3065684426,1347038019,28,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.64404,equal,100,2477149355,278142066,2804006621,1852461561,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.5909559999999999,AllC,100,2318692008,4249821368,2023146472,1954785734,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.509736,AllD,100,2975585007,2510377535,2000219535,115323781,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.508628,AllD,100,3930515362,2526275110,2434496757,2381245198,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.511676,AllD,100,1574056052,1523565866,659764183,481937497,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.512236,AllD,100,2770752872,3107064049,3033966239,3494993234,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.5068639999999999,AllD,100,3913986588,977968592,2019197571,1643815262,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.50634,AllD,100,1325850089,2563225146,863079681,3760565333,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.510512,AllD,100,2336006514,3752603071,2529599412,1996639270,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.5107,AllD,100,3443368381,1561117600,2015447883,1325741548,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.510772,AllD,100,406340876,3346694229,2043245436,1876482308,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.511072,AllD,100,2925611719,757611393,3082452714,244896182,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,false,0.965,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.9174279999999999,Disc,100,825057441,1004074019,804270345,1813579453,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,false,0.9651999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.916572,Disc,100,3501276496,1916308487,2884299057,212405882,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.9152000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.916336,Disc,100,1050047780,3965369818,1198075866,1516766800,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,false,0.9633999999999997,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.916468,Disc,100,770372699,2091145227,3971252322,580848821,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,false,0.9621999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.916604,Disc,100,2821442250,4195959136,4242954019,518784204,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,99,false,0.9181999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.9160959999999999,Disc,100,39710085,266441375,2016258181,2193240693,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,false,0.9636,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.9171,Disc,100,3838909624,564176415,3404334542,3104513964,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,false,0.9198,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.9170160000000002,Disc,100,1444308036,406261271,3142077794,3802135029,2,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,false,0.9666,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.916476,Disc,100,3413588362,3410276037,988999357,1092160006,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,false,0.9641999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.9164000000000001,Disc,100,3980614795,437318025,8057705,1281548053,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,96,false,0.9161999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.9169439999999999,Disc,100,2718039288,4029003726,839009843,4071681473,4,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,false,0.9655999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.9169919999999999,Disc,100,3130845861,1564334926,2150181349,366305227,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,false,0.9647999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.915556,Disc,100,593229261,3623961819,4069151275,3494409329,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,false,0.9664,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.9168319999999999,Disc,100,399641176,557968366,3773737824,3917458191,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,false,0.9241999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.9168560000000001,Disc,100,1569131151,1818862117,2350150913,250941556,2,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,97,false,0.9158000000000002,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.9169120000000001,Disc,100,1165085912,2793248193,1782232896,3680929680,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,97,false,0.9172,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.9167359999999999,Disc,100,467487861,1064087524,2404373149,4052207910,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,97,false,0.9134000000000002,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.917772,Disc,100,1782424626,2179447094,1664771370,1727639570,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,97,false,0.916,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.9168520000000001,Disc,100,3094271954,160937628,2738019839,3892085964,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.9743999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.91646,Disc,100,2394741560,155481102,1675257903,1125662500,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.9757999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.9168040000000001,Disc,100,3687805086,2491352305,2508920711,1587003306,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,96,false,0.915,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.9160799999999998,Disc,100,3406062389,2205022310,3277963616,1507691381,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.9727999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.9176760000000002,Disc,100,2965422559,837590782,1359513328,3067387169,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.9740000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.9168679999999999,Disc,100,2477149355,278142066,2804006621,1852461561,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,98,true,0.7464,10,output/fixation_paper_multitype_final.csv,123,0.3,5,stern judging,0.643096,equal,100,3413588362,3410276037,988999357,1092160006,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,false,0.9766000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.916552,Disc,100,2770752872,3107064049,3033966239,3494993234,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.9748,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.9163600000000001,Disc,100,2318692008,4249821368,2023146472,1954785734,0,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,0.9764,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.9170159999999999,Disc,100,1574056052,1523565866,659764183,481937497,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,false,0.9716,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.9169400000000002,Disc,100,2975585007,2510377535,2000219535,115323781,2,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,true,0.7463999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,10,stern judging,0.643884,equal,100,399641176,557968366,3773737824,3917458191,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,true,0.7324,10,output/fixation_paper_multitype_final.csv,123,0.3,3,stern judging,0.6413800000000001,equal,100,3838909624,564176415,3404334542,3104513964,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,false,0.9723999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.9170440000000001,Disc,100,3130660469,323596522,3065684426,1347038019,1,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,100,false,0.9745999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.9170640000000002,Disc,100,3930515362,2526275110,2434496757,2381245198,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,93,true,0.7428,10,output/fixation_paper_multitype_final.csv,123,0.3,4,stern judging,0.644916,equal,100,1444308036,406261271,3142077794,3802135029,7,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,63,true,0.5074000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,5,stern judging,0.642972,equal,100,406340876,3346694229,2043245436,1876482308,37,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,97,true,0.7363999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,6,stern judging,0.6439,equal,100,3980614795,437318025,8057705,1281548053,3,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,97,true,0.7442,10,output/fixation_paper_multitype_final.csv,123,0.3,2,stern judging,0.645316,equal,100,39710085,266441375,2016258181,2193240693,3,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,95,true,0.7525999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,7,stern judging,0.6434280000000001,equal,100,2718039288,4029003726,839009843,4071681473,5,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,95,true,0.7444,10,output/fixation_paper_multitype_final.csv,123,0.3,8,stern judging,0.6429560000000001,equal,100,3130845861,1564334926,2150181349,366305227,5,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,true,0.7467999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,9,stern judging,0.6445799999999998,equal,100,593229261,3623961819,4069151275,3494409329,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,63,true,0.5046,10,output/fixation_paper_multitype_final.csv,123,0.3,2,stern judging,0.643768,equal,100,1325850089,2563225146,863079681,3760565333,37,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,61,true,0.5042,10,output/fixation_paper_multitype_final.csv,123,0.3,6,stern judging,0.6432599999999999,equal,100,2925611719,757611393,3082452714,244896182,39,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,61,true,0.49660000000000004,10,output/fixation_paper_multitype_final.csv,123,0.3,4,stern judging,0.6441360000000002,equal,100,3443368381,1561117600,2015447883,1325741548,39,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,98,true,0.7405999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,1,stern judging,0.642616,equal,100,2821442250,4195959136,4242954019,518784204,2,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,57,true,0.5034,10,output/fixation_paper_multitype_final.csv,123,0.3,1,stern judging,0.642992,equal,100,3913986588,977968592,2019197571,1643815262,43,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,58,true,0.5055999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,7,stern judging,0.6439880000000001,equal,100,825057441,1004074019,804270345,1813579453,42,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,55,true,0.49060000000000004,10,output/fixation_paper_multitype_final.csv,123,0.3,3,stern judging,0.64278,equal,100,2336006514,3752603071,2529599412,1996639270,45,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,65,true,0.502,10,output/fixation_paper_multitype_final.csv,123,0.3,8,stern judging,0.6432599999999999,equal,100,3501276496,1916308487,2884299057,212405882,35,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,63,true,0.508,10,output/fixation_paper_multitype_final.csv,123,0.3,9,stern judging,0.643312,equal,100,1050047780,3965369818,1198075866,1516766800,37,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,59,true,0.5064,10,output/fixation_paper_multitype_final.csv,123,0.3,10,stern judging,0.64432,equal,100,770372699,2091145227,3971252322,580848821,41,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,78,true,0.47239999999999993,10,output/fixation_paper_multitype_final.csv,123,0.3,1,stern judging,0.58704,AllC,100,3413588362,3410276037,988999357,1092160006,22,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,true,0.8933999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,1,stern judging,0.644576,equal,100,1569131151,1818862117,2350150913,250941556,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,true,0.9508,10,output/fixation_paper_multitype_final.csv,123,0.3,3,stern judging,0.5857680000000001,AllC,100,39710085,266441375,2016258181,2193240693,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,true,0.9518,10,output/fixation_paper_multitype_final.csv,123,0.3,2,stern judging,0.5885039999999999,AllC,100,3980614795,437318025,8057705,1281548053,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,true,0.9543999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,4,stern judging,0.589236,AllC,100,2718039288,4029003726,839009843,4071681473,0,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,true,0.9469999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,5,stern judging,0.591288,AllC,100,3130845861,1564334926,2150181349,366305227,1,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,true,0.9525999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,6,stern judging,0.588612,AllC,100,593229261,3623961819,4069151275,3494409329,4,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,82,true,0.5034000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,8,stern judging,0.587936,AllC,100,3130660469,323596522,3065684426,1347038019,18,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,77,true,0.49140000000000006,10,output/fixation_paper_multitype_final.csv,123,0.3,2,stern judging,0.5901919999999999,AllC,100,2770752872,3107064049,3033966239,3494993234,23,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,94,true,0.9503999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,1,stern judging,0.589652,AllC,100,406340876,3346694229,2043245436,1876482308,6,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,99,true,0.9501999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,8,stern judging,0.5916839999999999,AllC,100,2925611719,757611393,3082452714,244896182,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,72,true,0.49119999999999997,10,output/fixation_paper_multitype_final.csv,123,0.3,3,stern judging,0.589756,AllC,100,2318692008,4249821368,2023146472,1954785734,28,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,78,true,0.5042,10,output/fixation_paper_multitype_final.csv,123,0.3,9,stern judging,0.5888680000000001,AllC,100,3930515362,2526275110,2434496757,2381245198,22,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,96,true,0.9503999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,7,stern judging,0.5915399999999998,AllC,100,1325850089,2563225146,863079681,3760565333,4,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,true,0.8924,10,output/fixation_paper_multitype_final.csv,123,0.3,6,stern judging,0.6454599999999999,equal,100,2394741560,155481102,1675257903,1125662500,2,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,98,true,0.9499999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,10,stern judging,0.5917279999999999,AllC,100,2821442250,4195959136,4242954019,518784204,2,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,65,true,0.5132,10,output/fixation_paper_multitype_final.csv,123,0.3,6,stern judging,0.5901919999999999,AllC,100,399641176,557968366,3773737824,3917458191,35,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,68,true,0.4966000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,5,stern judging,0.5886,AllC,100,2975585007,2510377535,2000219535,115323781,32,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,true,0.49920000000000003,10,output/fixation_paper_multitype_final.csv,123,0.3,1,stern judging,0.5100119999999999,AllD,100,2718039288,4029003726,839009843,4071681473,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,true,0.8722,10,output/fixation_paper_multitype_final.csv,123,0.3,5,stern judging,0.645192,equal,100,3094271954,160937628,2738019839,3892085964,3,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,71,true,0.504,10,output/fixation_paper_multitype_final.csv,123,0.3,4,stern judging,0.59102,AllC,100,1574056052,1523565866,659764183,481937497,29,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,70,true,0.49340000000000006,10,output/fixation_paper_multitype_final.csv,123,0.3,7,stern judging,0.58662,AllC,100,3838909624,564176415,3404334542,3104513964,30,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,true,0.5166000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,2,stern judging,0.507468,AllD,100,3130845861,1564334926,2150181349,366305227,2,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,94,true,0.9519999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,9,stern judging,0.586288,AllC,100,3443368381,1561117600,2015447883,1325741548,6,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,97,true,0.8858000000000001,10,output/fixation_paper_multitype_final.csv,123,0.3,4,stern judging,0.6441159999999999,equal,100,1782424626,2179447094,1664771370,1727639570,3,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,true,0.8815999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,8,stern judging,0.6450880000000001,equal,100,3406062389,2205022310,3277963616,1507691381,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,true,0.8795999999999998,10,output/fixation_paper_multitype_final.csv,123,0.3,7,stern judging,0.643392,equal,100,3687805086,2491352305,2508920711,1587003306,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,true,0.5024,10,output/fixation_paper_multitype_final.csv,123,0.3,5,stern judging,0.512408,AllD,100,2770752872,3107064049,3033966239,3494993234,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,98,true,0.8839999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,2,stern judging,0.64498,equal,100,1165085912,2793248193,1782232896,3680929680,2,0.02,0.02,0.0,1.0
0.9,50,50,5.0,1.0,99,true,0.8902,10,output/fixation_paper_multitype_final.csv,123,0.3,9,stern judging,0.6445439999999999,equal,100,2965422559,837590782,1359513328,3067387169,1,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,true,0.5072,10,output/fixation_paper_multitype_final.csv,123,0.3,3,stern judging,0.509456,AllD,100,593229261,3623961819,4069151275,3494409329,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,true,0.4914,10,output/fixation_paper_multitype_final.csv,123,0.3,6,stern judging,0.5106799999999999,AllD,100,406340876,3346694229,2043245436,1876482308,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,98,true,0.5107999999999999,10,output/fixation_paper_multitype_final.csv,123,0.3,4,stern judging,0.5071960000000001,AllD,100,3130660469,323596522,3065684426,1347038019,2,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,74,true,0.5252,10,output/fixation_paper_multitype_final.csv,123,0.3,10,stern judging,0.5905600000000001,AllC,100,1444308036,406261271,3142077794,3802135029,26,0.02,0.02,0.0,1.0
0.9,50,2,5.0,1.0,100,true,0.627,10,output/fixation_paper_multitype_final.csv,123,0.3,1,stern judging,0.5088320000000001,AllD,100,2394741560,155481102,1675257903,1125662500,0,0.02,0.02,0.0,1.0
0.9,50,1,5.0,1.0,100,true,0.4912,10,output/fixation_paper_multitype_final.csv,123,0.3,7,stern judging,0.510608,AllD,100,2925611719,757611393,3082452714,244896182,0,0.02,0.02,0.0,1.0
